scan_date,ticker,company,strategy,strategies_count,price_at_scan,score,wr,avg,adx,rsi,vol_ratio,price_d5,ret_d5,r_multiple_d5,spy_ret_d5,excess_ret_d5,hit_stop_loss_d5,price_d10,ret_d10,r_multiple_d10,spy_ret_d10,excess_ret_d10,hit_stop_loss_d10,max_drawdown_d10
2026-07-09,IBM,,nr7,2,302.05,3,,,25.4,66.2,0.91,217.07,-28.13,-9.38,0.02,-28.15,1,213.0,-29.48,-9.83,-1.28,-28.2,1,-32.32
2026-07-09,ABDN.L,,nr7,1,248.2,3,,,28.5,62.8,0.02,247.2,-0.4,-0.13,,,0,247.0,-0.48,-0.16,-1.28,0.8,1,-8.06
2026-07-09,BBOX.L,,nr7,2,160.8,3,,,27.5,66.9,0.1,159.494,-0.81,-0.27,,,0,165.9,3.17,1.06,-1.28,4.45,0,-0.81
2026-07-09,TSCO.L,,nr7,1,469.6,3,,,23.4,60.0,0.02,467.5,-0.45,-0.15,,,0,478.6,1.92,0.64,-1.28,3.2,0,-1.06
2026-07-09,ADS.DE,,nr7,1,180.2,3,,,27.1,53.1,0.04,180.55,0.19,0.06,,,0,181.5,0.72,0.24,-1.28,2.0,0,-0.8
2026-07-09,DHL.DE,,nr7,1,55.72,3,,,32.3,67.9,0.05,56.88,2.08,0.69,,,0,56.22,0.9,0.3,-1.28,2.18,0,-0.65
2026-07-09,MRK.DE,,nr7,1,139.05,3,,,34.8,59.8,0.04,137.65,-1.01,-0.34,,,0,134.95,-2.95,-0.98,-1.28,-1.67,1,-3.42
2026-07-09,AI.PA,,nr7,1,173.76,3,,,20.6,62.3,0.04,176.3,1.46,0.49,,,0,177.7,2.27,0.76,-1.28,3.55,0,-0.84
2026-07-09,ERF.PA,,nr7,2,66.86,3,,,22.8,66.7,0.04,68.44,2.36,0.79,,,0,71.1,6.34,2.11,-1.28,7.62,0,-0.39
2026-07-09,TRV,,nr7,1,337.94,2,,,29.9,75.5,0.77,336.83,-0.33,-0.11,0.02,-0.35,0,368.5,9.04,3.01,-1.28,10.32,1,-3.71
2026-07-09,BARC.L,,nr7,2,506.8,2,,,16.2,52.8,0.03,503.6,-0.63,-0.21,,,0,512.4,1.1,0.37,-1.28,2.38,0,-0.99
2026-07-09,AIR.PA,,nr7,2,198.26,2,,,28.0,57.8,0.06,192.38,-2.97,-0.99,,,0,191.78,-3.27,-1.09,-1.28,-1.99,1,-3.35
2026-07-09,EOAN.DE,,nr7,1,19.2,2,,,16.1,64.8,0.03,19.19,-0.05,-0.02,,,0,19.245,0.23,0.08,-1.28,1.51,0,-2.27
2026-07-09,CDW,,nr7,2,137.72,1,,,19.3,58.3,0.89,139.38,1.21,0.4,0.02,1.19,0,130.01,-5.6,-1.87,-1.28,-4.32,1,-6.34
2026-07-09,MKS.L,,nr7,3,375.8,1,,,18.1,65.5,0.02,367.6,-2.18,-0.73,,,0,379.9,1.09,0.36,-1.28,2.37,0,-2.93
2026-07-09,HPQ,,signal_velocity,1,23.78,12,,,19.2,45.2,0.93,24.63,3.57,1.19,0.02,3.55,0,24.22,1.85,0.62,-1.28,3.13,0,-2.19
2026-07-09,CVX,,signal_velocity,1,175.97,10,,,25.6,43.8,0.96,181.76,3.29,1.1,0.02,3.27,0,189.71,7.81,2.6,-1.28,9.09,0,-1.4
2026-07-09,CA.PA,,signal_velocity,1,16.38,10,,,12.8,64.6,0.04,16.55,1.04,0.35,,,0,16.74,2.2,0.73,-1.28,3.48,0,-1.1
2026-07-09,EOG,,signal_velocity,1,137.59,9,,,15.4,60.1,1.0,138.01,0.31,0.1,0.02,0.29,0,141.09,2.54,0.85,-1.28,3.82,1,-4.37
2026-07-09,TGT,,signal_velocity,1,132.42,7,,,15.7,48.9,1.37,134.0,1.19,0.4,0.02,1.17,0,139.59,5.41,1.8,-1.28,6.69,0,-0.88
2026-07-09,ADM,,cup_handle,1,80.29,5,,,22.1,59.9,0.97,82.28,2.48,0.83,0.02,2.46,0,85.67,6.7,2.23,-1.28,7.98,0,-1.73
2026-07-09,DXCM,,cup_handle,1,74.06,5,,,19.0,52.3,1.04,74.12,0.08,0.03,0.02,0.06,0,75.69,2.2,0.73,-1.28,3.48,1,-3.79
2026-07-09,ELV,,cup_handle,1,416.08,5,,,26.0,59.1,0.73,426.79,2.57,0.86,0.02,2.55,0,382.23,-8.14,-2.71,-1.28,-6.86,1,-12.19
2026-07-09,BBY,,cup_handle,2,78.07,4,,,29.1,60.5,0.71,83.98,7.57,2.52,0.02,7.55,0,85.13,9.04,3.01,-1.28,10.32,0,0.47
2026-07-09,BBY,,vcp,2,78.07,5,,,29.1,60.5,0.71,83.98,7.57,2.52,0.02,7.55,0,85.13,9.04,3.01,-1.28,10.32,0,0.47
2026-07-09,RR.L,,vcp,3,1427.5,5,,,20.9,53.4,0.05,1379.4,-3.37,-1.12,,,1,1358.0,-4.87,-1.62,-1.28,-3.59,1,-10.32
2026-07-09,AAPL,,elder_impulse,1,313.39,5,,,23.2,59.5,0.62,314.86,0.47,0.16,0.02,0.45,0,326.59,4.21,1.4,-1.28,5.49,0,-1.67
2026-07-09,IBM,,elder_impulse,2,302.05,5,,,25.4,66.2,0.91,217.07,-28.13,-9.38,0.02,-28.15,1,213.0,-29.48,-9.83,-1.28,-28.2,1,-32.32
2026-07-09,NTAP,,elder_impulse,1,165.4,5,,,31.4,55.5,0.78,174.55,5.53,1.84,0.02,5.51,0,161.16,-2.56,-0.85,-1.28,-1.28,1,-5.53
2026-07-09,STT,,elder_impulse,2,177.42,5,,,23.4,61.1,1.13,183.65,3.51,1.17,0.02,3.49,0,182.58,2.91,0.97,-1.28,4.19,0,-0.22
2026-07-09,APA,,elder_impulse,1,35.06,4,,,22.2,54.9,1.17,34.53,-1.51,-0.5,0.02,-1.53,0,34.84,-0.63,-0.21,-1.28,0.65,1,-6.08
2026-07-09,EBAY,,elder_impulse,1,115.25,4,,,17.1,63.6,0.7,112.54,-2.35,-0.78,0.02,-2.37,0,114.19,-0.92,-0.31,-1.28,0.36,1,-4.69
2026-07-09,ITRK.L,,holy_grail,1,5815.0,4,,,41.6,50.0,0.01,5811.0049,-0.07,-0.02,,,0,5820.0,0.09,0.03,-1.28,1.37,0,-0.09
2026-07-09,SHEL.L,,holy_grail,1,3054.0,3,,,40.3,60.2,0.04,3157.5,3.39,1.13,,,0,3220.0,5.44,1.81,-1.28,6.72,1,-13.46
2026-07-09,MGM,,connors_3down,1,46.6,5,,,31.6,40.9,0.73,46.67,0.15,0.05,0.02,0.13,0,46.34,-0.56,-0.19,-1.28,0.72,0,-1.29
2026-07-09,UAL,,connors_3down,1,126.22,5,,,39.7,61.2,0.94,120.35,-4.65,-1.55,0.02,-4.67,1,117.52,-6.89,-2.3,-1.28,-5.61,1,-9.65
2026-07-09,ABBV,,connors_3down,3,252.74,4,,,34.1,73.1,0.81,244.78,-3.15,-1.05,0.02,-3.17,1,253.38,0.25,0.08,-1.28,1.53,1,-4.46
2026-07-09,RVTY,,connors_3down,1,109.35,4,,,27.8,63.4,0.62,111.21,1.7,0.57,0.02,1.68,0,106.44,-2.66,-0.89,-1.28,-1.38,0,-0.37
2026-07-09,V,,connors_3down,1,347.53,4,,,27.3,62.0,1.07,356.02,2.44,0.81,0.02,2.42,0,360.57,3.75,1.25,-1.28,5.03,0,-0.89
2026-07-09,WST,,connors_3down,1,353.68,4,,,29.1,70.0,1.09,357.65,1.12,0.37,0.02,1.1,0,352.32,-0.38,-0.13,-1.28,0.9,0,-0.6
2026-07-09,RR.L,,connors_3down,3,1427.9,4,,,20.9,53.4,0.05,1379.4,-3.4,-1.13,,,1,1358.0,-4.9,-1.63,-1.28,-3.62,1,-10.34
2026-07-09,AC.PA,,connors_3down,1,48.5,4,,,36.4,48.1,0.04,46.41,-4.31,-1.44,,,1,46.57,-3.98,-1.33,-1.28,-2.7,1,-4.43
2026-07-09,IFF,,connors_3down,1,78.94,3,,,22.7,53.7,1.63,74.67,-5.41,-1.8,0.02,-5.43,1,77.27,-2.12,-0.71,-1.28,-0.84,1,-5.65
2026-07-09,LH,,connors_3down,1,277.74,3,,,27.4,62.5,0.79,275.68,-0.74,-0.25,0.02,-0.76,0,281.48,1.35,0.45,-1.28,2.63,1,-5.63
2026-07-09,LII,,connors_3down,1,537.76,3,,,18.3,53.7,0.8,562.77,4.65,1.55,0.02,4.63,0,533.58,-0.78,-0.26,-1.28,0.5,0,-1.6
2026-07-09,TDG,,connors_3down,1,1296.43,3,,,24.2,49.0,0.73,1215.34,-6.25,-2.08,0.02,-6.27,1,1204.73,-7.07,-2.36,-1.28,-5.79,1,-7.82
2026-07-09,BRK-B,,connors_3down,1,494.79,2,,,23.5,49.9,0.83,491.09,-0.75,-0.25,0.02,-0.77,0,491.25,-0.72,-0.24,-1.28,0.56,0,-1.74
2026-07-09,BIIB,,connors_3down,1,200.36,2,,,18.8,54.0,1.54,191.95,-4.2,-1.4,0.02,-4.22,1,199.95,-0.2,-0.07,-1.28,1.08,1,-7.15
2026-07-09,PKG,,connors_3down,1,224.46,2,,,16.5,42.6,0.87,225.76,0.58,0.19,0.02,0.56,0,228.43,1.77,0.59,-1.28,3.05,0,-0.7
2026-07-09,G1A.DE,,connors_3down,2,59.8,2,,,38.2,51.2,0.02,58.65,-1.92,-0.64,,,0,59.45,-0.59,-0.2,-1.28,0.69,0,-2.84
2026-07-09,URI,,raschke_8020,1,1071.49,1,,,36.0,50.3,0.82,1065.83,-0.53,-0.18,0.02,-0.55,0,1012.71,-5.49,-1.83,-1.28,-4.21,1,-3.41
2026-07-09,CIEN,CIEN,wyckoff_spring,1,440.97,3,,,23.2,52.6,0.48,446.93,1.35,0.45,0.02,1.33,0,378.77,-14.11,-4.7,-1.28,-12.83,1,-18.59
2026-07-09,MPWR,MPWR,wyckoff_spring,1,1315.51,2,,,22.5,38.5,0.99,1376.41,4.63,1.54,0.02,4.61,0,1328.8,1.01,0.34,-1.28,2.29,1,-6.42
2026-07-09,ABBV,ABBV,weinstein_stage2,3,252.74,5,,,34.1,73.1,2.98,244.78,-3.15,-1.05,0.02,-3.17,1,253.38,0.25,0.08,-1.28,1.53,1,-4.46
2026-07-09,WM,WM,weinstein_stage2,1,233.94,5,,,19.9,68.7,1.55,234.27,0.14,0.05,0.02,0.12,0,239.05,2.18,0.73,-1.28,3.46,0,-1.66
2026-07-09,VRTX,VRTX,weinstein_stage2,1,498.43,4,,,38.1,67.7,2.47,476.31,-4.44,-1.48,0.02,-4.46,1,480.5,-3.6,-1.2,-1.28,-2.32,1,-5.78
2026-07-09,G1A.DE,G1A.DE,weinstein_stage2,2,59.8,4,,,38.2,51.2,2.07,58.65,-1.92,-0.64,,,0,59.45,-0.59,-0.2,-1.28,0.69,0,-2.84
2026-07-09,DLTR,DLTR,weinstein_stage2,1,123.61,3,,,38.7,67.9,1.3,124.56,0.77,0.26,0.02,0.75,0,126.38,2.24,0.75,-1.28,3.52,0,-2.3
2026-07-10,LAND.L,,breakout,2,664.92,5,,,20.8,72.8,0.03,670.0,0.76,0.25,,,0,697.5,4.9,1.63,-1.7,6.6,0,-1.27
2026-07-10,FME.DE,,breakout,2,42.16,5,,,17.2,60.0,0.04,41.56,-1.42,-0.47,,,0,42.27,0.26,0.09,-1.7,1.96,0,-2.09
2026-07-10,AMP,,breakout,1,500.16,4,,,20.4,61.6,0.75,531.4499,6.26,2.09,-0.21,6.47,0,526.22,5.21,1.74,-1.7,6.91,0,0.11
2026-07-10,XYZ,,breakout,1,77.42,4,,,17.6,60.7,0.51,83.54,7.9,2.63,-0.21,8.11,0,79.29,2.42,0.81,-1.7,4.12,0,-1.3
2026-07-10,IFF,,breakout,2,78.53,4,,,21.6,57.6,0.83,75.1675,-4.28,-1.43,-0.21,-4.07,1,77.27,-1.6,-0.53,-1.7,0.1,1,-5.16
2026-07-10,OMC,,breakout,1,80.83,4,,,16.3,60.2,0.54,81.795,1.19,0.4,-0.21,1.4,0,82.37,1.91,0.64,-1.7,3.61,0,-0.27
2026-07-10,SNA,,breakout,1,400.03,4,,,19.4,64.8,1.07,403.895,0.97,0.32,-0.21,1.18,0,406.53,1.62,0.54,-1.7,3.32,0,-0.33
2026-07-10,VLO,,breakout,1,281.25,4,,,18.7,76.7,0.75,290.68,3.35,1.12,-0.21,3.56,0,313.31,11.4,3.8,-1.7,13.1,0,-2.29
2026-07-10,BNZL.L,,breakout,1,2662.0,4,,,25.8,74.2,0.03,2698.0,1.35,0.45,,,0,2730.0,2.55,0.85,-1.7,4.25,0,-0.75
2026-07-10,ADS.DE,,breakout,1,181.4,4,,,25.5,59.0,0.03,181.1,-0.17,-0.06,,,0,181.5,0.06,0.02,-1.7,1.76,0,-1.32
2026-07-10,BVI.PA,,breakout,2,27.05,4,,,19.3,65.0,0.02,27.12,0.26,0.09,,,0,27.48,1.59,0.53,-1.7,3.29,0,-0.44
2026-07-10,ACGL,,connors_rsi2,1,101.7,4,,,32.9,76.0,0.84,99.13,-2.53,-0.84,-0.21,-2.32,0,101.83,0.13,0.04,-1.7,1.83,1,-3.72
2026-07-10,EG,,connors_rsi2,1,371.0,4,,,29.9,80.9,0.88,365.61,-1.45,-0.48,-0.21,-1.24,0,378.99,2.15,0.72,-1.7,3.85,0,-2.68
2026-07-10,HIG,,connors_rsi2,1,138.52,4,,,22.4,71.2,0.72,135.26,-2.35,-0.78,-0.21,-2.14,0,140.5,1.43,0.48,-1.7,3.13,1,-4.82
2026-07-10,JNJ,,connors_rsi2,1,259.1,4,,,33.8,68.0,0.71,252.29,-2.63,-0.88,-0.21,-2.42,0,248.82,-3.97,-1.32,-1.7,-2.27,1,-5.04
2026-07-10,LLY,,connors_rsi2,1,1216.95,4,,,32.7,69.1,0.66,1141.4449,-6.2,-2.07,-0.21,-5.99,1,1146.9,-5.76,-1.92,-1.7,-4.06,1,-6.78
2026-07-10,L,,connors_rsi2,1,115.15,4,,,26.5,74.4,0.94,112.85,-2.0,-0.67,-0.21,-1.79,0,114.3,-0.74,-0.25,-1.7,0.96,0,
2026-07-10,MRK,,connors_rsi2,1,125.07,4,,,22.0,64.2,0.58,123.535,-1.23,-0.41,-0.21,-1.02,0,124.4,-0.54,-0.18,-1.7,1.16,1,-3.93
2026-07-10,WM,,connors_rsi2,1,231.67,4,,,20.8,69.5,0.67,235.655,1.72,0.57,-0.21,1.93,0,239.05,3.19,1.06,-1.7,4.89,0,-0.33
2026-07-10,CCH.L,,connors_rsi2,1,4858.0,4,,,40.1,64.0,0.03,4874.0,0.33,0.11,,,0,4898.0,0.82,0.27,-1.7,2.52,0,-0.33
2026-07-10,CPG.L,,connors_rsi2,1,31.8,4,,,23.5,47.2,0.02,31.35,-1.42,-0.47,,,0,31.6,-0.63,-0.21,-1.7,1.07,1,-3.93
2026-07-10,PSON.L,,connors_rsi2,1,1261.0,4,,,30.9,84.6,0.01,1219.0,-3.33,-1.11,,,1,1242.5,-1.47,-0.49,-1.7,0.23,1,-5.0
2026-07-10,AIG,,connors_rsi2,1,79.11,3,,,19.9,64.3,0.72,77.0475,-2.61,-0.87,-0.21,-2.4,0,79.8,0.87,0.29,-1.7,2.57,1,-3.13
2026-07-10,AMGN,,connors_rsi2,1,363.62,3,,,16.2,69.6,0.57,357.93,-1.56,-0.52,-0.21,-1.35,0,364.17,0.15,0.05,-1.7,1.85,0,-2.66
2026-07-10,ADP,,connors_rsi2,1,241.28,3,,,23.2,70.3,0.77,248.9,3.16,1.05,-0.21,3.37,0,255.24,5.79,1.93,-1.7,7.49,0,-0.44
2026-07-10,CAH,,connors_rsi2,1,233.77,3,,,32.6,61.4,1.23,228.235,-2.37,-0.79,-0.21,-2.16,0,225.75,-3.43,-1.14,-1.7,-1.73,1,-4.58
2026-07-10,CB,,connors_rsi2,1,347.8,3,,,29.1,63.2,1.07,339.535,-2.38,-0.79,-0.21,-2.17,0,352.53,1.36,0.45,-1.7,3.06,1,-3.96
2026-07-10,HRL,,connors_rsi2,1,24.33,3,,,29.2,50.0,0.96,25.505,4.83,1.61,-0.21,5.04,0,25.28,3.9,1.3,-1.7,5.6,0,-1.31
2026-07-10,KMB,,connors_rsi2,1,109.93,3,,,26.1,66.3,0.85,107.51,-2.2,-0.73,-0.21,-1.99,0,108.48,-1.32,-0.44,-1.7,0.38,1,-3.58
2026-07-10,SJM,,connors_rsi2,1,110.87,3,,,17.7,46.5,0.81,109.645,-1.1,-0.37,-0.21,-0.89,0,112.5,1.47,0.49,-1.7,3.17,1,-3.08
2026-07-10,TROW,,connors_rsi2,1,117.05,3,,,37.6,69.4,1.19,119.035,1.7,0.57,-0.21,1.91,0,116.49,-0.48,-0.16,-1.7,1.22,1,-3.41
2026-07-10,CL,,connors_rsi2,2,91.01,2,,,17.1,51.1,1.13,91.23,0.24,0.08,-0.21,0.45,0,91.93,1.01,0.34,-1.7,2.71,0,-2.12
2026-07-10,GILD,,connors_rsi2,1,134.84,2,,,18.2,68.3,0.66,132.21,-1.95,-0.65,-0.21,-1.74,0,133.21,-1.21,-0.4,-1.7,0.49,1,-5.12
2026-07-10,MSI,,connors_rsi2,1,417.21,2,,,19.9,63.7,0.84,408.335,-2.13,-0.71,-0.21,-1.92,0,410.43,-1.63,-0.54,-1.7,0.07,0,-2.82
2026-07-10,RSG,,connors_rsi2,1,218.69,2,,,17.7,65.7,0.59,220.015,0.61,0.2,-0.21,0.82,0,220.53,0.84,0.28,-1.7,2.54,0,-1.03
2026-07-10,JPM,,ema_ribbon,2,335.47,2,,,29.6,53.2,1.43,347.73,3.65,1.22,-0.21,3.86,0,338.87,1.01,0.34,-1.7,2.71,0,-2.9
2026-07-10,APD,,nr7,2,295.85,3,,,23.3,59.7,0.66,295.13,-0.24,-0.08,-0.21,-0.03,0,296.63,0.26,0.09,-1.7,1.96,0,-1.87
2026-07-10,APH,,nr7,2,162.24,3,,,28.2,51.2,0.67,156.705,-3.41,-1.14,-0.21,-3.2,1,150.51,-7.23,-2.41,-1.7,-5.53,1,-9.99
2026-07-10,BIIB,,nr7,1,198.91,3,,,18.0,50.2,1.28,194.73,-2.1,-0.7,-0.21,-1.89,0,199.95,0.52,0.17,-1.7,2.22,1,-6.48
2026-07-10,IFF,,nr7,2,78.53,3,,,21.6,57.6,0.83,75.1675,-4.28,-1.43,-0.21,-4.07,1,77.27,-1.6,-0.53,-1.7,0.1,1,-5.16
2026-07-10,RTX,,nr7,1,195.2,3,,,29.5,53.2,0.75,194.925,-0.14,-0.05,-0.21,0.07,0,194.44,-0.39,-0.13,-1.7,1.31,0,-1.34
2026-07-10,ABDN.L,,nr7,1,246.0,3,,,27.5,59.4,0.01,250.4,1.79,0.6,,,0,247.0,0.41,0.14,-1.7,2.11,1,-7.24
2026-07-10,CCC.L,,nr7,1,4410.0,3,,,26.0,58.4,0.13,4560.0,3.4,1.13,,,0,4834.0,9.61,3.2,-1.7,11.31,0,-0.45
2026-07-10,TSCO.L,,nr7,1,469.95,3,,,24.8,68.5,0.01,473.0,0.65,0.22,,,0,478.6,1.84,0.61,-1.7,3.54,0,-0.61
2026-07-10,UU.L,,nr7,1,1342.0,3,,,27.4,65.6,0.02,1359.0,1.27,0.42,,,0,1362.0,1.49,0.5,-1.7,3.19,1,-8.79
2026-07-10,MRK.DE,,nr7,3,141.35,3,,,33.6,63.0,0.04,139.85,-1.06,-0.35,,,0,134.95,-4.53,-1.51,-1.7,-2.83,1,-4.99
2026-07-10,AC.PA,,nr7,1,48.86,3,,,33.6,52.9,0.02,46.89,-4.03,-1.34,,,1,46.57,-4.69,-1.56,-1.7,-2.99,1,-5.18
2026-07-10,ML.PA,,nr7,1,34.55,3,,,30.2,61.2,0.04,34.37,-0.52,-0.17,,,0,34.85,0.87,0.29,-1.7,2.57,0,-1.39
2026-07-10,AME,,nr7,1,232.99,2,,,16.0,51.7,0.49,233.07,0.03,0.01,-0.21,0.24,0,235.21,0.95,0.32,-1.7,2.65,0,-1.33
2026-07-10,FTV,,nr7,2,61.15,2,,,16.4,52.6,0.86,60.69,-0.75,-0.25,-0.21,-0.54,0,60.99,-0.26,-0.09,-1.7,1.44,0,-1.65
2026-07-10,SWK,,nr7,1,86.82,2,,,18.0,57.4,0.54,88.14,1.52,0.51,-0.21,1.73,0,87.5,0.78,0.26,-1.7,2.48,0,-1.49
2026-07-10,LAND.L,,nr7,2,664.92,2,,,20.8,72.8,0.03,670.0,0.76,0.25,,,0,697.5,4.9,1.63,-1.7,6.6,0,-1.27
2026-07-10,RR.L,,nr7,2,1430.6,2,,,19.1,53.4,0.02,1392.696,-2.65,-0.88,,,0,1358.0,-5.07,-1.69,-1.7,-3.37,1,-10.51
2026-07-10,AIR.PA,,nr7,2,196.2,2,,,27.1,58.4,0.03,194.04,-1.1,-0.37,,,0,191.78,-2.25,-0.75,-1.7,-0.55,0,-2.48
2026-07-10,MKS.L,,nr7,1,372.7,1,,,16.9,68.6,0.03,367.7,-1.34,-0.45,,,0,379.9,1.93,0.64,-1.7,3.63,0,-2.12
2026-07-10,BVI.PA,,nr7,2,27.03,1,,,19.3,64.8,0.02,27.12,0.33,0.11,,,0,27.48,1.66,0.55,-1.7,3.36,0,-0.37
2026-07-10,SHEL.L,,signal_velocity,1,3037.0,10,,,33.9,54.5,0.02,3163.0,4.15,1.38,,,0,3220.0,6.03,2.01,-1.7,7.73,1,-12.97
2026-07-10,CDNS,,signal_velocity,1,385.95,9,,,14.7,47.4,0.67,371.035,-3.86,-1.29,-0.21,-3.65,1,329.93,-14.51,-4.84,-1.7,-12.81,1,-17.07
2026-07-10,TRGP,,signal_velocity,1,273.02,9,,,15.9,59.8,0.77,276.51,1.28,0.43,-0.21,1.49,0,282.35,3.42,1.14,-1.7,5.12,0,-1.47
2026-07-10,JBHT,,signal_velocity,1,282.61,7,,,16.7,64.1,1.06,277.0801,-1.96,-0.65,-0.21,-1.75,0,290.61,2.83,0.94,-1.7,4.53,1,-3.65
2026-07-10,ODFL,,signal_velocity,1,225.85,7,,,18.2,63.3,0.85,227.125,0.56,0.19,-0.21,0.77,0,231.76,2.62,0.87,-1.7,4.32,0,-1.31
2026-07-10,ADM,,cup_handle,2,78.98,5,,,20.9,61.0,0.86,81.7168,3.47,1.16,-0.21,3.68,0,85.67,8.47,2.82,-1.7,10.17,0,0.04
2026-07-10,MRK.DE,,cup_handle,3,141.3,5,,,33.6,62.9,0.04,139.85,-1.03,-0.34,,,0,134.95,-4.49,-1.5,-1.7,-2.79,1,-4.95
2026-07-10,IBKR,,cup_handle,1,95.28,4,,,16.6,50.3,0.56,96.8703,1.67,0.56,-0.21,1.88,0,91.68,-3.78,-1.26,-1.7,-2.08,1,-7.78
2026-07-10,JPM,,cup_handle,2,335.47,4,,,29.6,53.2,1.43,347.73,3.65,1.22,-0.21,3.86,0,338.87,1.01,0.34,-1.7,2.71,0,-2.9
2026-07-10,RR.L,,vcp,2,1428.4,5,,,19.1,53.1,0.02,1392.696,-2.5,-0.83,,,0,1358.0,-4.93,-1.64,-1.7,-3.23,1,-10.38
2026-07-10,BBY,,vcp,1,79.99,4,,,28.9,74.5,0.89,85.575,6.98,2.33,-0.21,7.19,0,85.13,6.43,2.14,-1.7,8.13,0,0.23
2026-07-10,ADM,,elder_impulse,2,78.98,5,,,20.9,61.0,0.86,81.7168,3.47,1.16,-0.21,3.68,0,85.67,8.47,2.82,-1.7,10.17,0,0.04
2026-07-10,AAPL,,elder_impulse,1,316.22,5,,,23.0,63.7,0.73,325.33,2.88,0.96,-0.21,3.09,0,326.59,3.28,1.09,-1.7,4.98,0,-1.36
2026-07-10,DELL,,elder_impulse,1,450.22,5,,,30.5,58.0,0.97,400.11,-11.13,-3.71,-0.21,-10.92,1,381.25,-15.32,-5.11,-1.7,-13.62,1,-18.36
2026-07-10,STT,,elder_impulse,1,180.16,5,,,24.5,64.5,0.83,184.83,2.59,0.86,-0.21,2.8,0,182.58,1.34,0.45,-1.7,3.04,0,-1.74
2026-07-10,AKAM,,elder_impulse,1,129.52,4,,,24.4,51.9,1.19,120.46,-7.0,-2.33,-0.21,-6.79,1,123.13,-4.93,-1.64,-1.7,-3.23,1,-10.48
2026-07-10,ANET,,elder_impulse,1,184.69,4,,,17.1,60.5,1.16,170.585,-7.64,-2.55,-0.21,-7.43,1,169.35,-8.31,-2.77,-1.7,-6.61,1,-14.92
2026-07-10,TXN,,elder_impulse,1,308.53,4,,,16.0,52.2,0.61,301.095,-2.41,-0.8,-0.21,-2.2,0,284.07,-7.93,-2.64,-1.7,-6.23,1,-9.5
2026-07-10,EOAN.DE,,elder_impulse,1,19.26,4,,,17.9,68.5,0.03,19.445,0.96,0.32,,,0,19.245,-0.08,-0.03,-1.7,1.62,0,-2.57
2026-07-10,EBAY,,elder_impulse,1,117.33,3,,,18.4,71.0,0.67,112.96,-3.72,-1.24,-0.21,-3.51,1,114.19,-2.68,-0.89,-1.7,-0.98,1,-6.38
2026-07-10,HPQ,,elder_impulse,1,24.13,3,,,19.0,60.3,0.88,23.395,-3.05,-1.02,-0.21,-2.84,1,24.22,0.37,0.12,-1.7,2.07,1,-3.61
2026-07-10,NWSA,,elder_impulse,1,27.49,3,,,18.0,62.2,0.5,28.05,2.04,0.68,-0.21,2.25,0,28.29,2.91,0.97,-1.7,4.61,0,-1.09
2026-07-10,FME.DE,,elder_impulse,2,42.14,3,,,17.2,59.9,0.05,41.56,-1.38,-0.46,,,0,42.27,0.31,0.1,-1.7,2.01,0,-2.04
2026-07-10,PH,,holy_grail,1,949.17,4,,,25.3,50.9,0.76,949.68,0.05,0.02,-0.21,0.26,0,950.79,0.17,0.06,-1.7,1.87,0,-1.56
2026-07-10,NXT.L,,holy_grail,1,14470.0,4,,,36.5,59.1,0.01,14590.0,0.83,0.28,,,0,14880.0,2.83,0.94,-1.7,4.53,0,-0.45
2026-07-10,MRK.DE,,holy_grail,3,141.25,4,,,33.6,62.9,0.04,139.85,-0.99,-0.33,,,0,134.95,-4.46,-1.49,-1.7,-2.76,1,-4.92
2026-07-10,APH,,holy_grail,2,162.24,3,,,28.2,51.2,0.67,156.705,-3.41,-1.14,-0.21,-3.2,1,150.51,-7.23,-2.41,-1.7,-5.53,1,-9.99
2026-07-10,ITRK.L,,holy_grail,1,5815.0,3,,,41.9,55.6,0.0,5820.0,0.09,0.03,,,0,5820.0,0.09,0.03,-1.7,1.79,0,-0.09
2026-07-10,AMZN,,holy_grail,1,247.04,2,,,22.7,58.6,0.61,255.95,3.61,1.2,-0.21,3.82,0,249.99,1.19,0.4,-1.7,2.89,0,-1.4
2026-07-10,VRSN,,holy_grail,1,269.98,1,,,25.7,55.0,0.9,269.095,-0.33,-0.11,-0.21,-0.12,0,277.61,2.83,0.94,-1.7,4.53,0,-1.79
2026-07-10,APD,,connors_3down,2,295.85,4,,,23.3,59.7,0.66,295.13,-0.24,-0.08,-0.21,-0.03,0,296.63,0.26,0.09,-1.7,1.96,0,-1.87
2026-07-10,LH,,connors_3down,1,277.63,4,,,27.4,69.2,0.57,274.49,-1.13,-0.38,-0.21,-0.92,0,281.48,1.39,0.46,-1.7,3.09,1,-5.59
2026-07-10,TTWO,,connors_3down,1,246.1,4,,,28.0,65.9,0.78,242.9696,-1.27,-0.42,-0.21,-1.06,0,238.98,-2.89,-0.96,-1.7,-1.19,1,-5.53
2026-07-10,AIR.PA,,connors_3down,2,195.9,4,,,27.1,58.0,0.03,194.04,-0.95,-0.32,,,0,191.78,-2.1,-0.7,-1.7,-0.4,0,-2.33
2026-07-10,ECL,,connors_3down,1,273.03,3,,,22.5,55.3,0.59,270.58,-0.9,-0.3,-0.21,-0.69,0,268.65,-1.6,-0.53,-1.7,0.1,0,-2.53
